district,zone_name,latitude,longitude,hour,day_of_week,incident_count,unique_article_count,avg_severity,max_severity,total_incident_score,sexual_violence_count,murder_count,kidnapping_count,violence_count,robbery_count,harassment_count,suspicious_activity_count,incident_risk_score,street_lamp_count_500m,primary_road_count_500m,secondary_road_count_500m,tertiary_road_count_500m,residential_road_count_500m,service_road_count_500m,footway_path_count_500m,pedestrian_road_count_500m,unclassified_road_count_500m,bus_station_count_500m,rail_station_count_500m,market_count_500m,shop_count_500m,school_college_count_500m,hospital_count_500m,police_count_3km,nearest_police_distance_km,light_score,road_quality,alley_density,transport_hub_score,public_place_density,police_distance_risk,environmental_risk_score,base_risk_score,base_risk_level,risk_score,risk_level,sample_weight
Khagrachhari,Panchhari,23.10787,91.97007,8,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,19.85,low,1.448
Khagrachhari,Panchhari,23.10787,91.97007,14,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,15.85,low,1.148
Khagrachhari,Panchhari,23.10787,91.97007,14,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,15.85,low,1.148
Khagrachhari,Panchhari,23.10787,91.97007,14,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,19.85,low,1.448
Khagrachhari,Panchhari,23.10787,91.97007,14,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,19.85,low,1.448
Khagrachhari,Panchhari,23.10787,91.97007,19,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,23.85,low,1.547
Khagrachhari,Panchhari,23.10787,91.97007,19,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,23.85,low,1.547
Khagrachhari,Panchhari,23.10787,91.97007,19,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,27.85,low,1.848
Khagrachhari,Panchhari,23.10787,91.97007,19,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,27.85,low,1.848
Khagrachhari,Panchhari,23.10787,91.97007,22,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,23.85,low,1.547
Khagrachhari,Panchhari,23.10787,91.97007,22,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,23.85,low,1.547
Khagrachhari,Panchhari,23.10787,91.97007,22,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,27.85,low,1.848
Khagrachhari,Panchhari,23.10787,91.97007,22,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.084,0.45,0.433,0.0,0.0,0.0,1.0,29.5,15.85,low,27.85,low,1.848
Khagrachhari,Ramgarh,22.97028,91.79667,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,28.23,low,1.754
Khagrachhari,Ramgarh,22.97028,91.79667,2,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,28.23,low,1.754
Khagrachhari,Ramgarh,22.97028,91.79667,2,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,32.23,low,2.054
Khagrachhari,Ramgarh,22.97028,91.79667,2,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,32.23,low,2.054
Khagrachhari,Ramgarh,22.97028,91.79667,8,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,16.23,low,1.154
Khagrachhari,Ramgarh,22.97028,91.79667,8,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,16.23,low,1.154
Khagrachhari,Ramgarh,22.97028,91.79667,8,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,20.23,low,1.454
Khagrachhari,Ramgarh,22.97028,91.79667,8,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,20.23,low,1.454
Khagrachhari,Ramgarh,22.97028,91.79667,14,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,16.23,low,1.154
Khagrachhari,Ramgarh,22.97028,91.79667,14,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,16.23,low,1.154
Khagrachhari,Ramgarh,22.97028,91.79667,14,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,20.23,low,1.454
Khagrachhari,Ramgarh,22.97028,91.79667,14,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,20.23,low,1.454
Khagrachhari,Ramgarh,22.97028,91.79667,19,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,24.23,low,1.554
Khagrachhari,Ramgarh,22.97028,91.79667,19,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,24.23,low,1.554
Khagrachhari,Ramgarh,22.97028,91.79667,19,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,28.23,low,1.854
Khagrachhari,Ramgarh,22.97028,91.79667,19,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,28.23,low,1.854
Khagrachhari,Ramgarh,22.97028,91.79667,22,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,24.23,low,1.554
Khagrachhari,Ramgarh,22.97028,91.79667,22,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,24.23,low,1.554
Khagrachhari,Ramgarh,22.97028,91.79667,22,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,28.23,low,1.854
Khagrachhari,Ramgarh,22.97028,91.79667,22,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.45,0.35,0.0,0.0,0.0,1.0,30.75,16.23,low,28.23,low,1.854
Khulna,Gollamari,22.837283,89.540056,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,28.89,low,1.765
Khulna,Gollamari,22.837283,89.540056,2,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,28.89,low,1.765
Khulna,Gollamari,22.837283,89.540056,2,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,32.89,low,2.065
Khulna,Gollamari,22.837283,89.540056,2,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,32.89,low,2.065
Khulna,Gollamari,22.837283,89.540056,8,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,16.89,low,1.165
Khulna,Gollamari,22.837283,89.540056,8,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,16.89,low,1.165
Khulna,Gollamari,22.837283,89.540056,8,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,20.89,low,1.465
Khulna,Gollamari,22.837283,89.540056,8,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,20.89,low,1.465
Khulna,Gollamari,22.837283,89.540056,14,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,16.89,low,1.165
Khulna,Gollamari,22.837283,89.540056,14,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,16.89,low,1.165
Khulna,Gollamari,22.837283,89.540056,14,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,20.89,low,1.465
Khulna,Gollamari,22.837283,89.540056,14,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,20.89,low,1.465
Khulna,Gollamari,22.837283,89.540056,19,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,24.89,low,1.565
Khulna,Gollamari,22.837283,89.540056,19,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,24.89,low,1.565
Khulna,Gollamari,22.837283,89.540056,19,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,28.89,low,1.865
Khulna,Gollamari,22.837283,89.540056,19,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,28.89,low,1.865
Khulna,Gollamari,22.837283,89.540056,22,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,24.89,low,1.565
Khulna,Gollamari,22.837283,89.540056,22,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,24.89,low,1.565
Khulna,Gollamari,22.837283,89.540056,22,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,28.89,low,1.865
Khulna,Gollamari,22.837283,89.540056,22,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,2,0,19,5,0,0,0,1,0,0,0,1,1,4,1.044,0.45,0.433,0.25,0.2,0.067,0.348,32.98,16.89,low,28.89,low,1.865
Khulna,Moylapota,22.812412,89.557742,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,26.31,low,1.722
Khulna,Moylapota,22.812412,89.557742,2,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,26.31,low,1.722
Khulna,Moylapota,22.812412,89.557742,2,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,30.31,low,2.022
Khulna,Moylapota,22.812412,89.557742,2,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,30.31,low,2.022
Khulna,Moylapota,22.812412,89.557742,8,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,14.31,low,1.122
Khulna,Moylapota,22.812412,89.557742,8,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,14.31,low,1.122
Khulna,Moylapota,22.812412,89.557742,8,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,18.31,low,1.422
Khulna,Moylapota,22.812412,89.557742,8,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,18.31,low,1.422
Khulna,Moylapota,22.812412,89.557742,14,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,14.31,low,1.122
Khulna,Moylapota,22.812412,89.557742,14,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,14.31,low,1.122
Khulna,Moylapota,22.812412,89.557742,14,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,18.31,low,1.422
Khulna,Moylapota,22.812412,89.557742,14,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,18.31,low,1.422
Khulna,Moylapota,22.812412,89.557742,19,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,22.31,low,1.522
Khulna,Moylapota,22.812412,89.557742,19,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,22.31,low,1.522
Khulna,Moylapota,22.812412,89.557742,19,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,26.31,low,1.822
Khulna,Moylapota,22.812412,89.557742,19,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,26.31,low,1.822
Khulna,Moylapota,22.812412,89.557742,22,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,22.31,low,1.522
Khulna,Moylapota,22.812412,89.557742,22,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,22.31,low,1.522
Khulna,Moylapota,22.812412,89.557742,22,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,26.31,low,1.822
Khulna,Moylapota,22.812412,89.557742,22,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,112,0,6,5,52,1,1,0,2,3,0,0,2,3,2,6,0.0,0.9,0.808,0.2,0.6,0.233,0.0,24.38,14.31,low,26.31,low,1.822
Kishoreganj,Bhairab Bazar,24.0524,90.9764,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,27.22,low,1.737
Kishoreganj,Bhairab Bazar,24.0524,90.9764,2,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,27.22,low,1.737
Kishoreganj,Bhairab Bazar,24.0524,90.9764,2,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,31.22,low,2.037
Kishoreganj,Bhairab Bazar,24.0524,90.9764,2,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,31.22,low,2.037
Kishoreganj,Bhairab Bazar,24.0524,90.9764,8,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,15.22,low,1.137
Kishoreganj,Bhairab Bazar,24.0524,90.9764,8,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,15.22,low,1.137
Kishoreganj,Bhairab Bazar,24.0524,90.9764,8,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,19.22,low,1.437
Kishoreganj,Bhairab Bazar,24.0524,90.9764,8,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,19.22,low,1.437
Kishoreganj,Bhairab Bazar,24.0524,90.9764,14,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,15.22,low,1.137
Kishoreganj,Bhairab Bazar,24.0524,90.9764,14,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,15.22,low,1.137
Kishoreganj,Bhairab Bazar,24.0524,90.9764,14,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,19.22,low,1.437
Kishoreganj,Bhairab Bazar,24.0524,90.9764,14,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,19.22,low,1.437
Kishoreganj,Bhairab Bazar,24.0524,90.9764,19,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,23.22,low,1.537
Kishoreganj,Bhairab Bazar,24.0524,90.9764,19,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,23.22,low,1.537
Kishoreganj,Bhairab Bazar,24.0524,90.9764,19,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,27.22,low,1.837
Kishoreganj,Bhairab Bazar,24.0524,90.9764,19,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,27.22,low,1.837
Kishoreganj,Bhairab Bazar,24.0524,90.9764,22,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,23.22,low,1.537
Kishoreganj,Bhairab Bazar,24.0524,90.9764,22,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,23.22,low,1.537
Kishoreganj,Bhairab Bazar,24.0524,90.9764,22,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,27.22,low,1.837
Kishoreganj,Bhairab Bazar,24.0524,90.9764,22,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,3,1,0.346,0.45,0.35,0.0,0.2,0.1,0.115,27.4,15.22,low,27.22,low,1.837
Kishoreganj,Katiadi,24.43944,90.78291,2,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,4,3,16,0,1,0,9,0,0,1,4,3,0,2,0.307,0.45,0.683,0.5,0.0,0.3,0.102,31.27,16.38,low,28.38,low,1.756
Kishoreganj,Katiadi,24.43944,90.78291,2,2,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,4,3,16,0,1,0,9,0,0,1,4,3,0,2,0.307,0.45,0.683,0.5,0.0,0.3,0.102,31.27,16.38,low,28.38,low,1.756
Kishoreganj,Katiadi,24.43944,90.78291,2,4,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,4,3,16,0,1,0,9,0,0,1,4,3,0,2,0.307,0.45,0.683,0.5,0.0,0.3,0.102,31.27,16.38,low,32.38,low,2.056
Kishoreganj,Katiadi,24.43944,90.78291,2,5,0,0,0.0,0,0.0,0,0,0,0,0,0,0,10.0,0,1,4,3,16,0,1,0,9,0,0,1,4,3,0,2,0.307,0.45,0.683,0.5,0.0,0.3,0.102,31.27,16.38,low,32.38,low,2.056
